"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","O.J. Howard (BUF)","6","6","98","16.3","33","2","2","0","0","0","0","1","27.8","27.8","1.0%"
"2","Jordan Reed (FA)","8","10","64","8.0","20","1","2","0","0","0","0","1","26.4","26.4","19.0%"
"3","Zach Ertz (ARI)","5","5","89","17.8","46","2","1","0","0","0","0","1","19.9","19.9","94.0%"
"4","Evan Engram (JAC)","6","12","60","10.0","25","1","1","0","0","0","0","1","18.0","18.0","20.0%"
"5","Jared Cook (FA)","6","7","107","17.8","28","2","0","0","0","0","0","1","16.7","16.7","1.0%"
"6","Jason Witten (FA)","4","4","54","13.5","18","0","1","0","0","0","0","1","15.4","15.4","0.0%"
"7","Jimmy Graham (FA)","3","6","51","17.0","29","2","1","0","0","0","0","1","14.1","14.1","0.0%"
"8","Travis Kelce (KC)","4","5","33","8.3","10","0","1","0","0","0","0","1","13.3","13.3","100.0%"
"9","Tyler Kroft (SF)","4","4","23","5.8","10","0","1","0","0","0","0","1","12.3","12.3","0.0%"
"10","Cameron Brate (TB)","6","9","60","10.0","14","0","0","0","0","0","0","1","12.0","12.0","7.0%"
"11","Anthony Fasano (FA)","3","4","25","8.3","22","1","1","0","0","0","0","1","11.5","11.5","0.0%"
"12","Delanie Walker (FA)","7","10","63","9.0","16","0","0","0","0","0","1","1","11.3","11.3","0.0%"
"13","Hunter Henry (NE)","4","5","73","18.3","34","1","0","0","0","0","0","1","11.3","11.3","70.0%"
"14","Austin Seferian-Jenkins (FA)","3","5","21","7.0","10","0","1","0","0","0","0","1","11.1","11.1","0.0%"
"15","Marcedes Lewis (GB)","2","3","29","14.5","24","1","1","0","0","0","0","1","10.9","10.9","0.0%"
"16","Vernon Davis (FA)","4","4","67","16.8","31","2","0","0","0","0","0","1","10.7","10.7","1.0%"
"17","A.J. Derby (FA)","6","7","66","11.0","23","1","0","0","0","0","1","1","10.6","10.6","0.0%"
"18","Jack Doyle (FA)","6","7","44","7.3","12","0","0","0","0","0","0","1","10.4","10.4","2.0%"
"19","Kyle Rudolph (TB)","5","7","43","8.6","19","0","0","0","0","0","0","1","9.3","9.3","2.0%"
"20","Logan Thomas (WAS)","1","1","22","22.0","22","1","1","0","0","0","0","1","9.2","9.2","10.0%"
"21","Julius Thomas (FA)","3","4","58","19.3","25","2","0","0","0","0","0","1","8.8","8.8","0.0%"
"22","Benjamin Watson (FA)","5","5","38","7.6","20","1","0","0","0","0","0","1","8.8","8.8","2.0%"
"23","Rob Gronkowski (FA)","3","7","51","17.0","27","1","0","0","0","0","0","1","8.1","8.1","8.0%"
"24","David Njoku (CLE)","2","5","58","29.0","31","2","0","0","0","0","0","1","7.8","7.8","62.0%"
"25","Nick O'Leary (FA)","2","2","58","29.0","32","2","0","0","0","0","0","1","7.8","7.8","0.0%"
"26","Vance McDonald (FA)","2","3","37","18.5","28","1","0","0","0","0","0","1","5.7","5.7","0.0%"
"27","Zach Miller (FA)","2","3","29","14.5","24","1","0","0","0","0","0","1","4.9","4.9","0.0%"
"28","Ed Dickson (FA)","3","5","18","6.0","11","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"29","Seth DeValve (FA)","2","4","27","13.5","17","0","0","0","0","0","0","1","4.7","4.7","0.0%"
"30","Tyler Higbee (LAR)","3","3","13","4.3","5","0","0","0","0","0","0","1","4.3","4.3","53.0%"
"31","Coby Fleener (FA)","2","3","22","11.0","17","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"32","Jonnu Smith (NE)","2","4","22","11.0","14","0","0","0","0","0","0","1","4.2","4.2","2.0%"
"33","Niles Paul (FA)","1","1","32","32.0","32","1","0","0","0","0","0","1","4.2","4.2","0.0%"
"34","Martellus Bennett (FA)","2","3","17","8.5","12","0","0","0","0","0","0","1","3.7","3.7","23.0%"
"35","Demetrius Harris (FA)","2","3","16","8.0","12","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"36","Eric Tomlinson (DEN)","1","1","26","26.0","26","1","0","0","0","0","0","1","3.6","3.6","0.0%"
"37","Nick Boyle (BAL)","2","3","12","6.0","8","0","0","0","0","0","0","1","3.2","3.2","0.0%"
"38","Jermaine Gresham (FA)","1","3","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"39","George Kittle (SF)","1","2","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","100.0%"
"40","Luke Willson (FA)","1","1","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"41","Nick Vannett (NO)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"42","Xavier Grimble (FA)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"43","Chris Manhertz (JAC)","1","2","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"44","Garrett Celek (FA)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"45","Virgil Green (FA)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"46","C.J. Uzomah (NYJ)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","3.0%"
"47","Trey Burton (FA)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"48","Geoff Swaim (TEN)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"49","Ben Koyack (FA)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"50","Darrell Daniels (FA)","1","3","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"51","Austin Hooper (TEN)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","30.0%"
"52","Brandon Williams (FA)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"53","Cole Hikutini (FA)","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"54","Antonio Gates (FA)","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"55","Brent Celek (FA)","1","2","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"56","Ross Travis (FA)","1","1","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"57","Dwayne Allen (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"58","Rhett Ellison (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"59","James Hanna (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"60","Luke Stocker (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"61","Logan Paulsen (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"62","Lance Kendricks (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"63","Lee Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Derek Carrier (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"65","Kelvin Benjamin (FA)","3","6","65","21.7","37","1","0","0","0","0","0","1","0.0","0.0","0.0%"
"66","Jordan Matthews (SF)","2","3","10","5.0","8","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"67","Troy Niklas (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"68","Richard Rodgers (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"69","Dion Sims (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"70","Levine Toilolo (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"71","MarQueis Gray (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"72","Sean McGrath (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"73","Clark Harris (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"74","Michael Hoomanawanui (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"75","Adam Shaheen (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"76","Gerald Everett (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","24.0%"
"77","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"78","Jerell Adams (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","David Morgan II (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"80","Jacob Hollister (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","Cethan Carter (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"82","Eric Saubert (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Josh Hill (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","Ifeanyi Momah (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Kyle Nelson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Phillip Supernaw (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Devin Funchess (DET)","4","8","41","10.3","20","1","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Clive Walford (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Bronson Kaufusi (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Daniel Brown (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Beau Brinkley (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Tyler Ott (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","Kevin McDermott (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Jesse James (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Jeff Heuerman (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Blake Bell (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Vince Mayle (FA)","0","0","0","0","0","0","0","1","0","0","0","1","0.0","0.0","0.0%"
"100","Jake Fisher (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0",""
"101","Randall Telfer (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Khari Lee (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","James O'Shaughnessy (CHI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Matt LaCosse (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
""
""
