"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Jason Witten (FA)","10","13","97","9.7","28","1","1","0","0","0","0","1","25.7","25.7","0.0%"
"2","Travis Kelce (KC)","8","10","103","12.9","44","1","1","0","0","0","0","1","24.3","24.3","100.0%"
"3","Rob Gronkowski (FA)","6","9","116","19.3","53","2","1","0","0","0","0","1","23.6","23.6","8.0%"
"4","Benjamin Watson (FA)","8","8","91","11.4","23","2","0","0","0","0","0","1","17.1","17.1","2.0%"
"5","Delanie Walker (FA)","4","4","61","15.3","19","0","0","1","1","1","0","1","16.2","16.2","0.0%"
"6","Jack Doyle (FA)","8","8","79","9.9","15","0","0","0","0","0","0","1","15.9","15.9","2.0%"
"7","Eric Ebron (FA)","5","5","42","8.4","17","0","1","0","0","0","0","1","15.2","15.2","0.0%"
"8","Hunter Henry (NE)","7","7","80","11.4","17","0","0","0","0","0","0","1","15.0","15.0","70.0%"
"9","Evan Engram (JAC)","4","7","49","12.3","18","0","1","0","0","0","0","1","14.9","14.9","20.0%"
"10","Zach Ertz (ARI)","5","10","97","19.4","53","1","0","0","0","0","0","1","14.7","14.7","94.0%"
"11","Gerald Everett (LAC)","3","3","95","31.7","69","2","0","0","0","0","0","1","12.5","12.5","24.0%"
"12","Coby Fleener (FA)","3","4","33","11.0","20","1","1","0","0","0","0","1","12.3","12.3","0.0%"
"13","David Njoku (CLE)","3","4","27","9.0","23","1","1","0","0","0","0","1","11.7","11.7","62.0%"
"14","Jonnu Smith (NE)","2","3","30","15.0","32","1","1","0","0","0","0","1","11.0","11.0","2.0%"
"15","Jordan Reed (FA)","6","6","48","8.0","16","0","0","0","0","0","0","1","10.8","10.8","19.0%"
"16","Zach Miller (FA)","6","9","42","7.0","12","0","0","0","0","0","0","1","10.2","10.2","0.0%"
"17","Martellus Bennett (FA)","5","11","47","9.4","18","0","0","0","0","0","0","1","9.7","9.7","23.0%"
"18","Virgil Green (FA)","2","3","11","5.5","9","0","1","0","0","0","0","1","9.1","9.1","0.0%"
"19","Antonio Gates (FA)","2","4","11","5.5","7","0","1","0","0","0","0","1","9.1","9.1","0.0%"
"20","Kyle Rudolph (TB)","4","6","45","11.3","27","1","0","0","0","0","0","1","8.5","8.5","2.0%"
"21","Seth DeValve (FA)","2","4","61","30.5","49","1","0","0","0","0","0","1","8.1","8.1","0.0%"
"22","Tyler Eifert (FA)","3","4","42","14.0","22","1","0","0","0","0","0","1","7.2","7.2","0.0%"
"23","Jesse James (FA)","4","5","27","6.8","12","0","0","0","0","0","0","1","6.7","6.7","0.0%"
"24","Jared Cook (FA)","4","6","25","6.3","10","0","0","0","0","0","0","1","6.5","6.5","1.0%"
"25","Maxx Williams (ARI)","4","4","21","5.3","13","0","0","1","2","0","0","1","6.3","6.3","0.0%"
"26","Josh Hill (FA)","3","3","29","9.7","13","0","0","0","0","0","0","1","5.9","5.9","0.0%"
"27","Ifeanyi Momah (FA)","1","2","46","46.0","46","1","0","0","0","0","0","1","5.6","5.6","0.0%"
"28","Julius Thomas (FA)","3","3","26","8.7","11","0","0","0","0","0","0","1","5.6","5.6","0.0%"
"29","Luke Willson (FA)","3","3","25","8.3","19","0","0","0","0","0","0","1","5.5","5.5","0.0%"
"30","Charles Clay (FA)","3","3","23","7.7","12","0","0","0","0","0","0","1","5.3","5.3","0.0%"
"31","Jerell Adams (FA)","1","1","38","38.0","38","1","0","0","0","0","0","1","4.8","4.8","0.0%"
"32","Ed Dickson (FA)","2","3","26","13.0","20","1","0","0","0","0","0","1","4.6","4.6","0.0%"
"33","Cameron Brate (TB)","2","3","24","12.0","13","0","0","0","0","0","0","1","4.4","4.4","7.0%"
"34","Richard Rodgers (PHI)","2","4","22","11.0","14","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"35","Rhett Ellison (FA)","2","2","21","10.5","12","0","0","0","0","0","0","1","4.1","4.1","0.0%"
"36","George Kittle (SF)","2","2","13","6.5","14","0","0","0","0","0","0","1","3.3","3.3","100.0%"
"37","Brandon Williams (FA)","1","1","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","0.0%"
"38","Randall Telfer (FA)","1","1","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","0.0%"
"39","Austin Hooper (TEN)","2","2","7","3.5","4","0","0","0","0","0","0","1","2.7","2.7","30.0%"
"40","O.J. Howard (BUF)","1","3","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","1.0%"
"41","Troy Niklas (FA)","1","1","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"42","Jeff Heuerman (FA)","1","1","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"43","Vernon Davis (FA)","1","1","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","1.0%"
"44","Sean McGrath (FA)","1","1","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"45","Greg Olsen (FA)","1","2","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","7.0%"
"46","Trey Burton (FA)","1","1","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"47","Derek Carrier (FA)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
