"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","George Kittle (SF)","13","17","134","10.3","21","2","0","0","0","0","0","1","26.4","26.4","100.0%"
"2","Travis Kelce (KC)","11","13","142","12.9","21","1","0","0","0","0","0","1","25.2","25.2","100.0%"
"3","Tyler Higbee (LAR)","12","14","111","9.3","26","1","0","0","0","0","0","1","23.1","23.1","53.0%"
"4","Darren Waller (LV)","8","10","122","15.3","36","3","0","0","0","0","0","1","20.2","20.2","99.0%"
"5","Zach Ertz (ARI)","5","10","61","12.2","27","1","1","0","0","0","0","1","17.1","17.1","94.0%"
"6","Jonnu Smith (NE)","5","5","60","12.0","23","1","0","1","57","0","0","1","16.7","16.7","2.0%"
"7","Ricky Seals-Jones (NYG)","3","4","29","9.7","26","1","2","0","0","0","1","1","15.9","15.9","1.0%"
"8","Mark Andrews (BAL)","4","7","52","13.0","36","2","1","0","0","0","0","1","15.2","15.2","100.0%"
"9","Jason Witten (FA)","4","5","36","9.0","19","0","1","0","0","0","0","1","13.6","13.6","0.0%"
"10","Dallas Goedert (PHI)","5","6","55","11.0","20","1","0","0","0","0","0","1","10.5","10.5","97.0%"
"11","Jared Cook (FA)","4","4","54","13.5","20","1","0","0","0","0","0","1","9.4","9.4","1.0%"
"12","Cethan Carter (MIA)","2","2","13","6.5","8","0","1","0","0","0","0","1","9.3","9.3","0.0%"
"13","Nick Vannett (NO)","5","6","40","8.0","13","0","0","0","0","0","0","1","9.0","9.0","0.0%"
"14","Irv Smith Jr. (MIN)","2","3","8","4.0","7","0","1","0","0","0","0","1","8.8","8.8","51.0%"
"15","Mike Gesicki (MIA)","4","8","47","11.8","24","1","0","0","0","0","0","1","8.7","8.7","73.0%"
"16","O.J. Howard (BUF)","4","7","46","11.5","25","1","0","0","0","0","0","1","8.6","8.6","1.0%"
"17","Tyler Kroft (SF)","1","1","14","14.0","14","0","1","0","0","0","0","1","8.4","8.4","0.0%"
"18","Kyle Rudolph (TB)","3","3","48","16.0","22","2","0","0","0","0","0","1","7.8","7.8","2.0%"
"19","Dan Arnold (JAC)","1","1","6","6.0","6","0","1","0","0","0","0","1","7.6","7.6","1.0%"
"20","Noah Fant (SEA)","2","3","56","28.0","43","3","0","0","0","0","0","1","7.6","7.6","28.0%"
"21","Josh Hill (FA)","1","1","5","5.0","5","0","1","0","0","0","0","1","7.5","7.5","0.0%"
