"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Tyler Higbee (LAR)","7","8","107","15.3","26","4","1","0","0","0","0","1","23.7","23.7","53.0%"
"2","Jack Doyle (FA)","6","11","73","12.2","21","1","1","0","0","0","0","1","19.3","19.3","2.0%"
"3","Mike Gesicki (MIA)","5","7","79","15.8","21","2","1","0","0","0","0","1","18.9","18.9","73.0%"
"4","Jason Witten (FA)","6","8","42","7.0","9","0","1","0","0","0","0","1","18.2","18.2","0.0%"
"5","Darren Waller (LV)","7","9","100","14.3","24","1","0","0","0","0","0","1","17.0","17.0","99.0%"
"6","Kyle Rudolph (TB)","4","6","50","12.5","19","0","1","0","0","0","0","1","15.0","15.0","2.0%"
"7","Jaeden Graham (PHI)","4","4","41","10.3","23","1","1","0","0","0","0","1","14.1","14.1","0.0%"
"8","Travis Kelce (KC)","5","9","90","18.0","47","3","0","0","0","0","0","1","14.0","14.0","100.0%"
"9","Mark Andrews (BAL)","3","6","50","16.7","20","1","1","0","0","0","0","1","14.0","14.0","100.0%"
"10","Kaden Smith (FA)","6","8","70","11.7","32","2","0","0","0","0","0","1","13.0","13.0","0.0%"
"11","Dallas Goedert (PHI)","6","7","66","11.0","24","1","0","0","0","0","0","1","12.6","12.6","97.0%"
"12","Jared Cook (FA)","3","6","85","28.3","40","4","0","0","0","0","0","1","11.5","11.5","1.0%"
"13","O.J. Howard (BUF)","5","6","61","12.2","25","2","0","0","0","0","0","1","11.1","11.1","1.0%"
"14","Jacob Hollister (LV)","6","8","44","7.3","16","0","0","0","0","0","0","1","10.4","10.4","0.0%"
"15","Darren Fells (FA)","2","3","23","11.5","13","0","1","0","0","0","0","1","10.3","10.3","0.0%"
"16","C.J. Uzomah (NYJ)","5","6","51","10.2","16","0","0","0","0","0","0","1","10.1","10.1","3.0%"
"17","Derek Carrier (FA)","2","2","10","5.0","6","0","1","0","0","0","0","1","9.0","9.0","0.0%"
"18","Jesper Horsted (LV)","1","1","18","18.0","18","0","1","0","0","0","0","1","8.8","8.8","0.0%"
"19","Ryan Griffin (CHI)","5","7","30","6.0","9","0","0","0","0","0","0","1","8.0","8.0","0.0%"
"20","T.J. Hockenson (DET)","6","11","18","3.0","9","0","0","0","0","0","0","1","7.8","7.8","97.0%"
"21","Marcedes Lewis (GB)","1","2","1","1.0","1","0","1","0","0","0","0","1","7.1","7.1","0.0%"
"22","Ian Thomas (CAR)","4","4","24","6.0","13","0","0","0","0","0","0","1","6.4","6.4","0.0%"
"23","Jeremy Sprinkle (FA)","2","4","36","18.0","23","1","0","0","0","0","0","1","5.6","5.6","0.0%"
"24","Zach Ertz (ARI)","3","6","24","8.0","12","0","0","0","0","0","0","1","5.4","5.4","94.0%"
"25","Greg Olsen (FA)","3","3","22","7.3","8","0","0","0","0","0","0","1","5.2","5.2","7.0%"
