"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Evan Engram (JAC)","11","14","116","10.5","22","1","1","0","0","0","0","1","28.6","28.6","20.0%"
"2","T.J. Hockenson (DET)","6","9","131","21.8","39","5","1","0","0","0","0","1","25.1","25.1","97.0%"
"3","Mark Andrews (BAL)","8","8","108","13.5","39","4","1","0","0","0","0","1","24.8","24.8","100.0%"
"4","Delanie Walker (FA)","5","6","55","11.0","16","0","2","0","0","0","0","1","22.5","22.5","0.0%"
"5","Austin Hooper (TEN)","9","9","77","8.6","16","0","0","0","0","0","0","1","16.7","16.7","30.0%"
"6","Vernon Davis (FA)","4","7","59","14.8","48","3","1","0","0","0","0","1","15.9","15.9","1.0%"
"7","Darren Waller (LV)","7","8","70","10.0","25","1","0","0","0","0","0","1","14.0","14.0","99.0%"
"8","David Njoku (CLE)","4","6","37","9.3","18","0","1","0","0","0","0","1","13.7","13.7","62.0%"
"9","George Kittle (SF)","8","10","54","6.8","19","0","0","0","0","0","0","1","13.4","13.4","100.0%"
"10","Blake Jarwin (FA)","3","3","39","13.0","28","1","1","0","0","0","0","1","12.9","12.9","4.0%"
"11","Jimmy Graham (FA)","3","5","30","10.0","16","0","1","0","0","0","0","1","12.0","12.0","0.0%"
"12","Tyler Higbee (LAR)","4","5","20","5.0","6","0","1","0","0","0","0","1","12.0","12.0","53.0%"
"13","Travis Kelce (KC)","3","8","88","29.3","42","6","0","0","0","0","0","1","11.8","11.8","100.0%"
"14","C.J. Uzomah (NYJ)","4","5","66","16.5","36","2","0","0","0","0","0","1","10.6","10.6","3.0%"
"15","Jason Witten (FA)","3","4","15","5.0","6","0","1","0","0","0","0","1","10.5","10.5","0.0%"
"16","Zach Ertz (ARI)","5","7","54","10.8","26","1","0","0","0","0","0","1","10.4","10.4","94.0%"
"17","Hunter Henry (NE)","4","5","60","15.0","22","1","0","0","0","0","0","1","10.0","10.0","70.0%"
"18","Tyler Eifert (FA)","5","5","27","5.4","7","0","0","0","0","0","0","1","7.7","7.7","0.0%"
"19","Greg Olsen (FA)","4","9","36","9.0","14","0","0","0","0","0","0","1","7.6","7.6","7.0%"
"20","James O'Shaughnessy (CHI)","4","5","32","8.0","9","0","0","0","0","0","0","1","7.2","7.2","0.0%"
"21","Hayden Hurst (CIN)","3","3","41","13.7","23","1","0","0","0","0","0","1","7.1","7.1","12.0%"
"22","Vance McDonald (FA)","2","4","40","20.0","21","1","0","0","0","0","0","1","6.0","6.0","0.0%"
"23","Jared Cook (FA)","2","3","37","18.5","31","2","0","0","0","0","0","1","5.7","5.7","1.0%"
