"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Zach Ertz (ARI)","9","13","91","10.1","30","3","2","0","0","0","0","1","30.1","30.1","94.0%"
"2","Noah Fant (SEA)","4","4","113","28.3","48","5","1","0","0","0","0","1","21.3","21.3","28.0%"
"3","Jared Cook (FA)","2","2","64","32.0","38","3","2","0","0","0","0","1","20.4","20.4","1.0%"
"4","George Kittle (SF)","6","8","67","11.2","39","3","1","0","0","0","0","1","18.7","18.7","100.0%"
"5","Tyler Higbee (LAR)","7","11","116","16.6","33","5","0","0","0","0","0","1","18.6","18.6","53.0%"
"6","Travis Kelce (KC)","7","9","66","9.4","20","1","0","1","4","1","1","1","18.0","18.0","100.0%"
"7","Ian Thomas (CAR)","5","10","57","11.4","19","0","1","0","0","0","0","1","16.7","16.7","0.0%"
"8","Hayden Hurst (CIN)","3","3","73","24.3","61","4","1","0","0","0","0","1","16.3","16.3","12.0%"
"9","Nick O'Leary (FA)","4","5","30","7.5","12","0","1","0","0","0","0","1","13.0","13.0","0.0%"
"10","Cameron Brate (TB)","4","4","30","7.5","13","0","1","0","0","0","0","1","13.0","13.0","7.0%"
"11","Hunter Henry (NE)","2","4","39","19.5","30","2","1","0","0","0","0","1","11.9","11.9","70.0%"
"12","Jonnu Smith (NE)","3","4","29","9.7","17","0","1","0","0","0","0","1","11.9","11.9","2.0%"
"13","O.J. Howard (BUF)","4","5","73","18.3","33","3","0","0","0","0","0","1","11.3","11.3","1.0%"
"14","Darren Waller (LV)","6","6","72","12.0","25","1","0","0","0","0","1","1","11.2","11.2","99.0%"
"15","Blake Jarwin (FA)","6","7","50","8.3","12","0","0","0","0","0","0","1","11.0","11.0","4.0%"
"16","Foster Moreau (LV)","3","3","14","4.7","7","0","1","0","0","0","0","1","10.4","10.4","1.0%"
"17","Nick Boyle (BAL)","2","3","10","5.0","7","0","1","0","0","0","0","1","9.0","9.0","0.0%"
"18","Jordan Akins (NYG)","4","9","49","12.3","15","0","0","0","0","0","0","1","8.9","8.9","0.0%"
"19","Tyler Eifert (FA)","4","4","49","12.3","17","0","0","0","0","0","0","1","8.9","8.9","0.0%"
"20","Joshua Perkins (FA)","5","5","37","7.4","13","0","0","0","0","0","0","1","8.7","8.7","0.0%"
"21","Jason Witten (FA)","5","7","37","7.4","14","0","0","0","0","0","0","1","8.7","8.7","0.0%"
"22","J.P. Holtz (NO)","3","3","56","18.7","30","2","0","0","0","0","0","1","8.6","8.6","0.0%"
"23","Josh Hill (FA)","2","3","4","2.0","3","0","1","0","0","0","0","1","8.4","8.4","0.0%"
"24","Virgil Green (FA)","1","1","14","14.0","14","0","1","0","0","0","0","1","8.4","8.4","0.0%"
"25","Robert Tonyan (GB)","1","1","12","12.0","12","0","1","0","0","0","0","1","8.2","8.2","27.0%"
"26","Jimmy Graham (FA)","3","5","49","16.3","25","2","0","0","0","0","0","1","7.9","7.9","0.0%"
"27","Jeff Heuerman (FA)","1","1","8","8.0","8","0","1","0","0","0","0","1","7.8","7.8","0.0%"
"28","Jesper Horsted (LV)","4","4","36","9.0","14","0","0","0","0","0","0","1","7.6","7.6","0.0%"
"29","Charles Clay (FA)","1","1","5","5.0","5","0","1","0","0","0","0","1","7.5","7.5","0.0%"
"30","Jacob Hollister (LV)","4","6","34","8.5","19","0","0","0","0","0","0","1","7.4","7.4","0.0%"
"31","Dallas Goedert (PHI)","3","6","41","13.7","28","1","0","0","0","0","0","1","7.1","7.1","97.0%"
"32","Austin Hooper (TEN)","2","6","32","16.0","18","0","0","0","0","0","0","1","5.2","5.2","30.0%"
"33","MyCole Pruitt (ATL)","1","1","42","42.0","42","3","0","0","0","0","0","1","5.2","5.2","0.0%"
"34","Irv Smith Jr. (MIN)","3","4","21","7.0","13","0","0","0","0","0","0","1","5.1","5.1","51.0%"
"35","Anthony Firkser (ATL)","1","1","39","39.0","39","2","0","0","0","0","0","1","4.9","4.9","0.0%"
"36","Jack Doyle (FA)","2","6","27","13.5","18","0","0","0","0","0","0","1","4.7","4.7","2.0%"
"37","Dawson Knox (BUF)","1","4","37","37.0","37","2","0","0","0","0","0","1","4.7","4.7","95.0%"
"38","Tyler Conklin (NYJ)","3","3","13","4.3","11","0","0","0","0","0","0","1","4.3","4.3","2.0%"
"39","Logan Thomas (WAS)","2","4","21","10.5","11","0","0","0","0","0","0","1","4.1","4.1","10.0%"
"40","Andrew Beck (DEN)","1","1","29","29.0","29","1","0","0","0","0","0","1","3.9","3.9","0.0%"
"41","Matt LaCosse (FA)","2","4","14","7.0","8","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"42","Jesse James (FA)","1","2","23","23.0","23","1","0","0","0","0","0","1","3.3","3.3","0.0%"
"43","Ricky Seals-Jones (NYG)","1","1","22","22.0","22","1","0","0","0","0","0","1","3.2","3.2","1.0%"
"44","Kyle Rudolph (TB)","2","2","11","5.5","8","0","0","0","0","0","0","1","3.1","3.1","2.0%"
"45","Kaden Smith (FA)","2","5","9","4.5","7","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"46","Mark Andrews (BAL)","1","3","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","100.0%"
"47","Darren Fells (FA)","2","4","2","1.0","2","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"48","Chris Manhertz (JAC)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"49","Mo Alie-Cox (IND)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","6.0%"
"50","Ryan Griffin (CHI)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"51","Benjamin Watson (FA)","1","3","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","2.0%"
"52","Daniel Brown (FA)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"53","Mike Gesicki (MIA)","1","5","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","73.0%"
