"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","DeVante Parker (NE)","7","10","159","22.7","43","8","2","0","0","0","0","1","34.9","34.9","40.0%"
"2","Robert Woods (TEN)","13","18","172","13.2","48","4","0","0","0","0","0","1","30.2","30.2","73.0%"
"3","Alshon Jeffery (FA)","9","16","137","15.2","27","2","1","0","0","0","0","1","28.7","28.7","0.0%"
"4","Kenny Golladay (NYG)","4","5","158","39.5","75","8","1","0","0","0","0","1","25.8","25.8","34.0%"
"5","Davante Adams (LV)","6","10","64","10.7","25","1","2","0","0","0","0","1","24.4","24.4","100.0%"
"6","Courtland Sutton (DEN)","4","5","74","18.5","33","3","2","0","0","0","0","1","23.4","23.4","97.0%"
"7","Cole Beasley (FA)","6","7","110","18.3","29","2","1","0","0","0","0","1","23.0","23.0","1.0%"
"8","Anthony Miller (PIT)","9","13","140","15.6","35","5","0","0","0","0","0","1","23.0","23.0","0.0%"
"9","Allen Robinson II (LAR)","8","12","86","10.8","16","0","1","0","0","0","0","1","22.6","22.6","96.0%"
"10","Julian Edelman (FA)","6","11","106","17.7","44","4","1","1","-7","0","0","1","21.9","21.9","24.0%"
"11","James Washington (DAL)","4","4","111","27.8","44","7","1","0","0","0","0","1","21.1","21.1","1.0%"
"12","Allen Lazard (GB)","3","3","103","34.3","43","6","1","0","0","0","0","1","19.3","19.3","87.0%"
"13","DJ Moore (CAR)","6","12","75","12.5","21","1","1","1","-3","0","0","1","19.2","19.2","99.0%"
"14","Dede Westbrook (FA)","5","8","60","12.0","39","2","1","0","0","0","0","1","19.0","19.0","0.0%"
"15","Keenan Allen (LAC)","6","6","68","11.3","36","2","1","0","0","0","0","1","18.8","18.8","100.0%"
"16","Cooper Kupp (LAR)","6","6","65","10.8","27","1","1","0","0","0","0","1","18.5","18.5","100.0%"
"17","Zach Pascal (PHI)","7","10","109","15.6","26","2","0","0","0","0","0","1","17.9","17.9","0.0%"
"18","Robbie Anderson (CAR)","7","10","101","14.4","20","2","0","0","0","0","0","1","17.1","17.1","11.0%"
"19","Calvin Ridley (ATL)","8","10","91","11.4","18","0","0","0","0","0","0","1","17.1","17.1","2.0%"
"20","Tyler Boyd (CIN)","5","10","59","11.8","17","0","1","0","0","0","0","1","16.9","16.9","55.0%"
"21","Mike Williams (LAC)","5","7","117","23.4","52","6","0","0","0","0","0","1","16.7","16.7","98.0%"
"22","Curtis Samuel (WAS)","4","7","65","16.3","33","2","1","0","0","0","0","1","16.5","16.5","4.0%"
"23","Amari Cooper (CLE)","8","11","85","10.6","17","0","0","0","0","0","0","1","16.5","16.5","92.0%"
"24","Russell Gage (TB)","5","9","52","10.4","14","0","1","0","0","0","0","1","16.2","16.2","52.0%"
"25","DeAndre Hopkins (ARI)","5","8","64","12.8","27","1","0","0","0","0","0","1","15.6","15.6","83.0%"
"26","Kenny Stills (FA)","3","4","61","20.3","35","3","1","0","0","0","0","1","15.1","15.1","0.0%"
"27","David Moore (CHI)","2","4","65","32.5","60","4","1","0","0","0","0","1","14.5","14.5","0.0%"
"28","Deebo Samuel (SF)","2","4","41","20.5","33","2","1","1","20","0","0","1","14.1","14.1","100.0%"
"29","Breshad Perriman (TB)","5","6","87","17.4","32","4","0","0","0","0","0","1","13.7","13.7","0.0%"
"30","Jarvis Landry (NO)","6","11","76","12.7","19","0","0","0","0","0","0","1","13.6","13.6","35.0%"
"31","Sterling Shepard (NYG)","3","6","40","13.3","18","0","1","0","0","0","0","1","13.0","13.0","3.0%"
"32","Marvin Jones Jr. (JAC)","3","6","40","13.3","19","0","1","0","0","0","0","1","13.0","13.0","8.0%"
"33","Laquon Treadwell (JAC)","1","2","58","58.0","58","4","1","0","0","0","0","1","12.8","12.8","0.0%"
"34","Christian Blake (FA)","6","9","57","9.5","13","0","0","0","0","0","0","1","11.7","11.7","0.0%"
"35","Larry Fitzgerald (FA)","6","7","56","9.3","18","0","0","0","0","0","0","1","11.6","11.6","0.0%"
"36","DK Metcalf (SEA)","6","7","75","12.5","20","1","0","0","0","0","1","1","11.5","11.5","96.0%"
"37","Albert Wilson (FA)","5","5","32","6.4","13","0","0","2","31","0","0","1","11.3","11.3","0.0%"
"38","Kalif Raymond (DET)","1","1","40","40.0","40","3","1","0","0","0","0","1","11.0","11.0","0.0%"
"39","Michael Thomas (NO)","6","8","48","8.0","14","0","0","0","0","0","0","1","10.8","10.8","93.0%"
"40","John Brown (FA)","3","4","26","8.7","14","0","0","0","0","0","0","1","10.7","10.7","2.0%"
"41","Auden Tate (FA)","4","7","66","16.5","19","0","0","0","0","0","0","1","10.6","10.6","0.0%"
"42","Javon Wims (CLE)","5","6","56","11.2","19","0","0","0","0","0","0","1","10.6","10.6","0.0%"
"43","Darius Slayton (NYG)","6","9","44","7.3","13","0","0","0","0","0","0","1","10.4","10.4","0.0%"
"44","Tyreek Hill (MIA)","5","8","55","11.0","17","0","0","1","-4","0","0","1","10.1","10.1","100.0%"
"45","Chris Conley (HOU)","4","5","57","14.3","20","1","0","0","0","0","0","1","9.7","9.7","0.0%"
"46","Marcus Johnson (SF)","4","6","55","13.8","19","0","0","0","0","0","0","1","9.5","9.5","0.0%"
"47","Mike Evans (TB)","4","11","53","13.3","25","1","0","0","0","0","0","1","9.3","9.3","100.0%"
"48","Michael Gallup (DAL)","3","7","63","21.0","35","2","0","0","0","0","0","1","9.3","9.3","41.0%"
"49","Stefon Diggs (BUF)","4","9","25","6.3","10","0","0","1","27","0","0","1","9.2","9.2","100.0%"
"50","Nelson Agholor (NE)","3","6","41","13.7","24","1","0","0","0","0","0","1","9.1","9.1","1.0%"
"51","Chris Godwin (TB)","4","6","50","12.5","27","1","0","0","0","0","0","1","9.0","9.0","88.0%"
"52","J.J. Arcega-Whiteside (SEA)","1","2","15","15.0","15","0","1","0","0","0","0","1","8.5","8.5","0.0%"
"53","Ventell Bryant (FA)","1","1","15","15.0","15","0","1","0","0","0","0","1","8.5","8.5","0.0%"
"54","Adam Humphries (FA)","1","2","13","13.0","13","0","1","0","0","0","0","1","8.3","8.3","1.0%"
"55","Randall Cobb (GB)","3","3","53","17.7","23","1","0","0","0","0","0","1","8.3","8.3","4.0%"
