"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Travis Kelce (KC)","8","12","108","13.5","32","3","1","0","0","0","0","1","24.8","24.8","100.0%"
"2","Jonnu Smith (NE)","5","7","40","8.0","14","0","2","0","0","0","0","1","21.0","21.0","2.0%"
"3","Mark Andrews (BAL)","6","9","56","9.3","14","0","1","0","0","0","0","1","17.6","17.6","100.0%"
"4","Darren Waller (LV)","5","7","48","9.6","23","1","1","0","0","0","0","1","15.8","15.8","99.0%"
"5","Mike Gesicki (MIA)","5","6","91","18.2","70","4","0","0","0","0","0","1","14.1","14.1","73.0%"
"6","Darren Fells (FA)","2","2","57","28.5","44","3","1","0","0","0","0","1","13.7","13.7","0.0%"
"7","Jared Cook (FA)","2","3","52","26.0","41","3","1","0","0","0","0","1","13.2","13.2","1.0%"
"8","Gerald Everett (LAC)","4","4","90","22.5","40","4","0","0","0","0","0","1","13.0","13.0","24.0%"
"9","Jimmy Graham (FA)","3","5","33","11.0","13","0","1","0","0","0","0","1","12.3","12.3","0.0%"
"10","Hunter Henry (NE)","4","8","23","5.8","8","0","1","0","0","0","0","1","12.3","12.3","70.0%"
"11","Austin Hooper (TEN)","5","10","57","11.4","18","0","0","0","0","0","0","1","10.7","10.7","30.0%"
"12","Irv Smith Jr. (MIN)","4","5","64","16.0","25","2","0","0","0","0","0","1","10.4","10.4","51.0%"
"13","Evan Engram (JAC)","1","2","16","16.0","16","0","0","2","9","1","0","1","9.5","9.5","20.0%"
"14","Cameron Brate (TB)","5","6","44","8.8","20","1","0","0","0","0","0","1","9.4","9.4","7.0%"
"15","Will Dissly (SEA)","1","1","19","19.0","19","0","1","0","0","0","0","1","8.9","8.9","0.0%"
"16","George Kittle (SF)","4","8","44","11.0","12","0","0","0","0","0","0","1","8.4","8.4","100.0%"
"17","Trey Burton (FA)","5","6","33","6.6","10","0","0","0","0","0","0","1","8.3","8.3","0.0%"
"18","Rob Gronkowski (FA)","3","6","52","17.3","23","1","0","0","0","0","0","1","8.2","8.2","8.0%"
"19","Adam Shaheen (MIA)","1","1","3","3.0","3","0","1","0","0","0","0","1","7.3","7.3","0.0%"
"20","Eric Ebron (FA)","5","6","43","8.6","17","0","0","0","0","0","1","1","7.3","7.3","0.0%"
"21","Darrell Daniels (FA)","2","2","37","18.5","31","2","0","0","0","0","0","1","5.7","5.7","0.0%"
"22","James O'Shaughnessy (CHI)","3","3","20","6.7","8","0","0","0","0","0","0","1","5.0","5.0","0.0%"
"23","Anthony Firkser (ATL)","3","5","19","6.3","12","0","0","0","0","0","0","1","4.9","4.9","0.0%"
"24","Tyler Eifert (FA)","3","7","16","5.3","13","0","0","0","0","0","0","1","4.6","4.6","0.0%"
"25","Chris Herndon IV (FA)","2","3","24","12.0","15","0","0","0","0","0","0","1","4.4","4.4","0.0%"
"26","Drew Sample (CIN)","2","2","22","11.0","14","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"27","Tyler Higbee (LAR)","2","2","12","6.0","9","0","0","0","0","0","0","1","3.2","3.2","53.0%"
"28","Greg Olsen (FA)","1","1","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","7.0%"
"29","Richard Rodgers (PHI)","1","1","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"30","Hayden Hurst (CIN)","2","6","8","4.0","9","0","0","0","0","0","0","1","2.8","2.8","12.0%"
"31","Jason Witten (FA)","2","2","6","3.0","4","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"32","Dawson Knox (BUF)","1","3","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","95.0%"
"33","Virgil Green (FA)","1","1","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"34","Blake Bell (KC)","1","1","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"35","Temarrick Hemingway (FA)","1","1","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"36","Kyle Rudolph (TB)","1","2","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","2.0%"
"37","Demetrius Harris (FA)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"38","Tanner Hudson (NYG)","1","4","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"39","Kaden Smith (FA)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"40","Jaeden Graham (PHI)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"41","Dalton Schultz (DAL)","1","3","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","99.0%"
"42","David Njoku (CLE)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","62.0%"
"43","Zach Ertz (ARI)","1","6","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","94.0%"
"44","Trevon Wesco (NYJ)","1","1","5","5.0","5","0","0","1","0","0","0","1","1.5","1.5","0.0%"
"45","Logan Thomas (WAS)","1","4","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","10.0%"
"46","Vance McDonald (FA)","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"47","Pharaoh Brown (HOU)","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"48","Nick Boyle (BAL)","1","2","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"49","Luke Stocker (FA)","1","1","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"50","Josh Hill (FA)","1","1","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"51","Charlie Woerner (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"52","Sean McKeon (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"53","Tyler Davis (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"54","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"55","Deon Yelder (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"56","Ross Dwelley (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"57","Nick Keizer (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"58","J.J. Arcega-Whiteside (SEA)","1","1","37","37.0","37","2","0","0","0","0","0","1","0.0","0.0","0.0%"
"59","Foster Moreau (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"60","Ian Thomas (CAR)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"61","Tyler Conklin (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"62","Cole Kmet (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","77.0%"
"63","Antonio Gandy-Golden (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Harrison Bryant (CLE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"65","Stephen Carlson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"66","Donald Parham Jr. (LAC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"67","Taysom Hill (NO)","0","2","0","0","0","0","0","3","13","1","0","1","0.0","0.0","9.0%"
"68","Bruce Miller (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"69","Luke Willson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"70","Ryan Griffin (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"71","Jack Doyle (FA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"72","Derek Carrier (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"73","Levine Toilolo (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"74","Clark Harris (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"75","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"76","J.P. Holtz (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Garrett Griffin (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"78","Beau Brinkley (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"80","Tyler Ott (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"82","Stephen Anderson (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Dan Arnold (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"84","Colin Thompson (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Evan Baylis (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
