"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Travis Kelce (KC)","6","10","79","13.2","18","0","1","0","0","0","0","1","19.9","19.9","100.0%"
"2","Jack Doyle (FA)","6","7","70","11.7","17","0","1","0","0","0","0","1","19.0","19.0","2.0%"
"3","Jordan Thomas (FA)","4","4","29","7.3","13","0","2","0","0","0","0","1","18.9","18.9","0.0%"
"4","Jared Cook (FA)","4","5","74","18.5","30","3","1","0","0","0","0","1","17.4","17.4","1.0%"
"5","O.J. Howard (BUF)","4","4","68","17.0","20","1","1","0","0","0","0","1","16.8","16.8","1.0%"
"6","Greg Olsen (FA)","4","4","56","14.0","17","0","1","0","0","0","0","1","15.6","15.6","7.0%"
"7","Evan Engram (JAC)","5","9","25","5.0","11","0","1","0","0","0","0","1","13.5","13.5","20.0%"
"8","Ed Dickson (FA)","2","2","54","27.0","42","3","1","0","0","0","0","1","13.4","13.4","0.0%"
"9","Eric Ebron (FA)","3","3","37","12.3","20","1","1","0","0","0","0","1","12.7","12.7","0.0%"
"10","Zach Ertz (ARI)","4","6","26","6.5","15","0","1","0","0","0","0","1","12.6","12.6","94.0%"
"11","Hayden Hurst (CIN)","2","3","29","14.5","26","1","1","0","0","0","0","1","10.9","10.9","12.0%"
"12","Seth DeValve (FA)","2","2","28","14.0","24","1","1","0","0","0","0","1","10.8","10.8","0.0%"
"13","Jordan Reed (FA)","7","12","38","5.4","7","0","0","0","0","0","0","1","10.8","10.8","19.0%"
"14","George Kittle (SF)","5","8","57","11.4","20","1","0","0","0","0","0","1","10.7","10.7","100.0%"
"15","Dallas Goedert (PHI)","1","1","32","32.0","32","2","1","0","0","0","0","1","10.2","10.2","97.0%"
"16","Mo Alie-Cox (IND)","1","1","26","26.0","26","1","1","0","0","0","0","1","9.6","9.6","6.0%"
"17","Chris Herndon IV (FA)","1","2","16","16.0","16","0","1","0","0","0","0","1","8.6","8.6","0.0%"
"18","Kyle Rudolph (TB)","4","7","39","9.8","25","1","0","0","0","0","0","1","7.9","7.9","2.0%"
"19","Vance McDonald (FA)","3","3","47","15.7","22","1","0","0","0","0","0","1","7.7","7.7","0.0%"
"20","Jeff Heuerman (FA)","1","5","4","4.0","4","0","1","0","0","0","0","1","7.4","7.4","0.0%"
"21","Rob Gronkowski (FA)","3","8","43","14.3","22","1","0","0","0","0","0","1","7.3","7.3","8.0%"
"22","Mark Andrews (BAL)","4","5","31","7.8","10","0","0","0","0","0","0","1","7.1","7.1","100.0%"
"23","Matt LaCosse (FA)","4","5","29","7.3","8","0","0","0","0","0","0","1","6.9","6.9","0.0%"
"24","David Grinnage (FA)","3","5","37","12.3","24","1","0","0","0","0","0","1","6.7","6.7","0.0%"
"25","Charles Clay (FA)","3","6","36","12.0","21","1","0","0","0","0","0","1","6.6","6.6","0.0%"
"26","Mike Gesicki (MIA)","4","5","14","3.5","10","0","0","0","0","0","0","1","5.4","5.4","73.0%"
"27","Luke Willson (FA)","3","4","21","7.0","9","0","0","0","0","0","0","1","5.1","5.1","0.0%"
"28","Trey Burton (FA)","3","4","18","6.0","18","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"29","Jordan Franks (KC)","1","1","32","32.0","32","2","0","0","0","0","0","1","4.2","4.2","0.0%"
"30","Jermaine Gresham (FA)","3","3","22","7.3","13","0","0","0","0","0","1","1","3.2","3.2","0.0%"
