"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Blake Jarwin (FA)","7","8","119","17.0","39","4","3","0","0","0","0","1","36.9","36.9","4.0%"
"2","George Kittle (SF)","9","14","149","16.6","43","5","1","0","0","0","0","1","29.9","29.9","100.0%"
"3","Evan Engram (JAC)","5","8","81","16.2","51","4","1","0","0","0","0","1","21.1","21.1","20.0%"
"4","Ian Thomas (CAR)","5","7","61","12.2","31","2","1","0","0","0","0","1","17.1","17.1","0.0%"
"5","Eric Ebron (FA)","4","6","60","15.0","22","1","1","0","0","0","0","1","16.0","16.0","0.0%"
"6","Levine Toilolo (FA)","4","4","43","10.8","16","0","1","0","0","0","0","1","14.3","14.3","0.0%"
"7","Austin Hooper (TEN)","5","6","67","13.4","20","1","0","0","0","0","0","1","11.7","11.7","30.0%"
"8","Travis Kelce (KC)","5","9","62","12.4","25","1","0","0","0","0","0","1","11.2","11.2","100.0%"
"9","Mark Andrews (BAL)","4","5","54","13.5","28","1","0","0","0","0","0","1","9.4","9.4","100.0%"
"10","Luke Stocker (FA)","1","2","22","22.0","22","1","1","0","0","0","0","1","9.2","9.2","0.0%"
"11","David Njoku (CLE)","3","7","62","20.7","42","3","0","0","0","0","0","1","9.2","9.2","62.0%"
"12","Trey Burton (FA)","5","6","33","6.6","9","0","0","0","0","0","0","1","8.3","8.3","0.0%"
"13","Matt LaCosse (FA)","5","8","33","6.6","12","0","0","0","0","0","0","1","8.3","8.3","0.0%"
"14","Vance McDonald (FA)","3","6","39","13.0","22","1","0","0","0","0","0","1","6.9","6.9","0.0%"
"15","Hayden Hurst (CIN)","2","4","43","21.5","32","2","0","0","0","0","0","1","6.3","6.3","12.0%"
"16","Cameron Brate (TB)","2","4","39","19.5","21","1","0","0","0","0","0","1","5.9","5.9","7.0%"
"17","Kyle Rudolph (TB)","4","5","19","4.8","9","0","0","0","0","0","0","1","5.9","5.9","2.0%"
"18","Jared Cook (FA)","3","5","28","9.3","13","0","0","0","0","0","0","1","5.8","5.8","1.0%"
