"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Trey Burton (FA)","9","11","126","14.0","22","2","1","0","0","0","0","1","27.6","27.6","0.0%"
"2","Zach Ertz (ARI)","9","11","138","15.3","27","2","0","0","0","0","0","1","22.8","22.8","94.0%"
"3","George Kittle (SF)","5","8","98","19.6","35","4","1","0","0","0","0","1","20.8","20.8","100.0%"
"4","Michael Roberts (FA)","3","3","48","16.0","29","1","2","0","0","0","0","1","19.8","19.8","0.0%"
"5","Benjamin Watson (FA)","6","6","43","7.2","15","0","1","0","0","0","0","1","16.3","16.3","2.0%"
"6","David Njoku (CLE)","4","6","52","13.0","23","1","1","0","0","0","0","1","15.2","15.2","62.0%"
"7","Travis Kelce (KC)","5","5","95","19.0","43","4","0","0","0","0","0","1","14.5","14.5","100.0%"
"8","Dallas Goedert (PHI)","4","5","43","10.8","21","1","1","0","0","0","0","1","14.3","14.3","97.0%"
"9","Chris Herndon IV (FA)","4","7","42","10.5","17","0","1","0","0","0","0","1","14.2","14.2","0.0%"
"10","O.J. Howard (BUF)","5","9","67","13.4","24","1","0","0","0","0","0","1","11.7","11.7","1.0%"
"11","C.J. Uzomah (NYJ)","2","2","13","6.5","9","0","1","0","0","0","0","1","9.3","9.3","3.0%"
"12","Luke Stocker (FA)","2","2","11","5.5","10","0","1","0","0","0","0","1","9.1","9.1","0.0%"
"13","Demetrius Harris (FA)","1","2","17","17.0","17","0","1","0","0","0","0","1","8.7","8.7","0.0%"
"14","Erik Swoope (FA)","1","1","17","17.0","17","0","1","0","0","0","0","1","8.7","8.7","0.0%"
"15","Greg Olsen (FA)","2","5","5","2.5","4","0","1","0","0","0","0","1","8.5","8.5","7.0%"
"16","Mark Andrews (BAL)","1","1","8","8.0","8","0","1","0","0","0","0","1","7.8","7.8","100.0%"
"17","Austin Hooper (TEN)","3","4","48","16.0","36","2","0","0","0","0","0","1","7.8","7.8","30.0%"
"18","Mike Gesicki (MIA)","3","3","44","14.7","27","1","0","0","0","0","0","1","7.4","7.4","73.0%"
"19","Jordan Reed (FA)","2","4","43","21.5","27","1","0","0","0","0","0","1","6.3","6.3","19.0%"
"20","Eric Ebron (FA)","3","7","31","10.3","14","0","0","0","0","0","0","1","6.1","6.1","0.0%"
"21","Dan Arnold (JAC)","2","3","35","17.5","25","1","0","0","0","0","0","1","5.5","5.5","1.0%"
"22","Geoff Swaim (TEN)","3","3","25","8.3","17","0","0","0","0","0","0","1","5.5","5.5","0.0%"
"23","Evan Engram (JAC)","2","4","16","8.0","9","0","0","1","10","0","0","1","4.6","4.6","20.0%"
"24","Antony Auclair (HOU)","3","3","15","5.0","6","0","0","0","0","0","0","1","4.5","4.5","0.0%"
"25","Nick O'Leary (FA)","2","3","23","11.5","14","0","0","0","0","0","0","1","4.3","4.3","0.0%"
"26","David Grinnage (FA)","2","2","17","8.5","11","0","0","0","0","0","0","1","3.7","3.7","0.0%"
"27","Cameron Brate (TB)","3","4","23","7.7","11","0","0","0","0","0","1","1","3.3","3.3","7.0%"
"28","Ricky Seals-Jones (NYG)","2","4","12","6.0","7","0","0","0","0","0","0","1","3.2","3.2","1.0%"
"29","Jonnu Smith (NE)","2","3","11","5.5","8","0","0","0","0","0","0","1","3.1","3.1","2.0%"
"30","Antonio Gates (FA)","2","3","11","5.5","7","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"31","Rhett Ellison (FA)","2","2","11","5.5","7","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"32","Luke Willson (FA)","2","2","8","4.0","5","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"33","Kyle Rudolph (TB)","1","4","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","2.0%"
"34","Blake Jarwin (FA)","1","1","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","4.0%"
"35","Charles Clay (FA)","3","5","14","4.7","11","0","0","0","0","0","1","1","2.4","2.4","0.0%"
"36","Matt LaCosse (FA)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"37","Dalton Schultz (DAL)","1","3","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","99.0%"
"38","Eric Saubert (DEN)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
