"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Antonio Brown (FA)","8","10","155","19.4","51","3","1","0","0","0","0","1","29.5","29.5","1.0%"
"2","Larry Fitzgerald (FA)","10","11","138","13.8","29","3","1","0","0","0","1","1","27.8","27.8","0.0%"
"3","Golden Tate (FA)","7","7","96","13.7","45","1","1","0","0","0","0","1","22.6","22.6","0.0%"
"4","Marvin Jones Jr. (JAC)","6","14","96","16.0","38","2","1","0","0","0","0","1","21.6","21.6","8.0%"
"5","Demaryius Thomas (FA)","10","14","133","13.3","40","3","0","0","0","0","1","1","21.3","21.3","0.0%"
"6","Jarvis Landry (NO)","8","14","62","7.8","11","0","1","0","0","0","0","1","20.2","20.2","35.0%"
"7","Kelvin Benjamin (FA)","9","13","99","11.0","19","0","0","0","0","0","0","1","18.9","18.9","0.0%"
"8","Adam Thielen (MIN)","9","13","96","10.7","23","2","0","0","0","0","0","1","18.6","18.6","92.0%"
"9","Mike Evans (TB)","3","8","95","31.7","41","2","1","0","0","0","0","1","18.5","18.5","100.0%"
"10","Michael Crabtree (FA)","6","10","52","8.7","23","1","1","0","0","0","0","1","17.2","17.2","0.0%"
"11","Ted Ginn Jr. (FA)","4","4","66","16.5","24","2","1","1","3","0","0","1","16.9","16.9","0.0%"
"12","Davante Adams (LV)","5","10","54","10.8","19","0","1","0","0","0","0","1","16.4","16.4","100.0%"
"13","Eric Decker (FA)","7","9","88","12.6","27","2","0","0","0","0","0","1","15.8","15.8","0.0%"
"14","Nelson Agholor (NE)","4","7","55","13.8","24","2","1","0","0","0","0","1","15.5","15.5","1.0%"
"15","John Brown (FA)","3","4","63","21.0","31","1","1","0","0","0","0","1","15.3","15.3","2.0%"
"16","Brandin Cooks (HOU)","6","9","93","15.5","42","1","0","0","0","0","0","1","15.3","15.3","95.0%"
"17","De'Anthony Thomas (FA)","3","4","61","20.3","57","1","1","0","0","0","0","1","15.1","15.1","0.0%"
"18","Marqise Lee (FA)","5","10","83","16.6","21","2","0","1","17","0","0","1","15.0","15.0","0.0%"
"19","Kenny Stills (FA)","4","4","49","12.3","18","0","1","0","0","0","0","1","14.9","14.9","0.0%"
"20","Aldrick Robinson (FA)","2","5","66","33.0","45","2","1","0","0","0","0","1","14.6","14.6","0.0%"
"21","William Fuller V (FA)","2","5","62","31.0","39","2","1","0","0","0","0","1","14.2","14.2","2.0%"
"22","Jeremy Kerley (FA)","2","3","61","30.5","31","2","1","0","0","0","0","1","14.1","14.1","0.0%"
"23","Taywan Taylor (FA)","2","4","61","30.5","53","1","1","0","0","0","0","1","14.1","14.1","0.0%"
"24","Julio Jones (TB)","6","7","72","12.0","18","0","0","0","0","0","0","1","13.2","13.2","46.0%"
"25","DeSean Jackson (FA)","3","6","38","12.7","27","1","1","0","0","0","0","1","12.8","12.8","5.0%"
"26","Emmanuel Sanders (FA)","5","8","76","15.2","33","1","0","0","0","0","0","1","12.6","12.6","1.0%"
