"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","DeAndre Hopkins (ARI)","8","11","224","28.0","72","6","1","0","0","0","0","1","36.4","36.4","83.0%"
"2","JuJu Smith-Schuster (KC)","7","10","193","27.6","97","2","1","0","0","0","0","1","32.3","32.3","95.0%"
"3","William Fuller V (FA)","5","8","125","25.0","59","3","2","0","0","0","0","1","29.5","29.5","2.0%"
"4","Paul Richardson Jr. (FA)","6","7","105","17.5","48","2","2","0","0","0","0","1","28.5","28.5","0.0%"
"5","Jamison Crowder (BUF)","9","13","123","13.7","41","2","0","2","12","0","0","1","22.5","22.5","5.0%"
"6","Robbie Anderson (CAR)","6","6","104","17.3","32","3","1","1","1","0","0","1","22.5","22.5","11.0%"
"7","Adam Thielen (MIN)","5","10","98","19.6","25","2","1","0","0","0","0","1","20.8","20.8","92.0%"
"8","Mohamed Sanu Sr. (MIA)","6","7","74","12.3","23","1","1","0","0","0","0","1","19.4","19.4","0.0%"
"9","Marvin Jones Jr. (JAC)","6","11","128","21.3","43","2","0","0","0","0","0","1","18.8","18.8","8.0%"
"10","Travis Benjamin (FA)","5","9","64","12.8","24","1","1","2","14","0","0","1","18.8","18.8","0.0%"
"11","Tyler Lockett (SEA)","6","8","121","20.2","54","2","0","1","-2","0","0","1","17.9","17.9","86.0%"
"12","Alshon Jeffery (FA)","2","8","62","31.0","53","1","1","0","0","0","0","1","16.2","16.2","0.0%"
"13","Michael Thomas (NO)","7","8","77","11.0","23","2","0","0","0","0","0","1","14.7","14.7","93.0%"
"14","Jeremy Maclin (FA)","3","5","53","17.7","34","1","1","0","0","0","0","1","14.3","14.3","0.0%"
"15","Andre Holmes (FA)","3","4","51","17.0","36","1","1","0","0","0","0","1","14.1","14.1","0.0%"
"16","Golden Tate (FA)","7","8","86","12.3","34","1","0","0","0","0","1","1","13.6","13.6","0.0%"
"17","Michael Crabtree (FA)","5","10","83","16.6","40","2","0","0","0","0","0","1","13.3","13.3","0.0%"
"18","Kelvin Benjamin (FA)","3","7","39","13.0","25","1","1","0","0","0","0","1","12.9","12.9","0.0%"
