"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Stefon Diggs (BUF)","8","11","173","21.6","59","2","2","0","0","0","0","1","37.3","37.3","100.0%"
"2","Larry Fitzgerald (FA)","13","15","149","11.5","37","3","1","0","0","0","0","1","33.9","33.9","0.0%"
"3","Brandin Cooks (HOU)","5","7","131","26.2","44","3","2","0","0","0","0","1","32.1","32.1","95.0%"
"4","Odell Beckham Jr. (FA)","9","13","79","8.8","14","0","2","0","0","0","0","1","28.9","28.9","14.0%"
"5","Sammy Watkins (GB)","6","7","106","17.7","47","2","2","0","0","0","0","1","28.6","28.6","18.0%"
"6","T.Y. Hilton (FA)","7","9","153","21.9","61","4","1","0","0","0","0","1","28.3","28.3","0.0%"
"7","A.J. Green (ARI)","10","13","111","11.1","20","1","1","0","0","0","0","1","27.1","27.1","7.0%"
"8","Antonio Brown (FA)","10","14","110","11.0","23","2","1","0","0","0","0","1","27.0","27.0","1.0%"
"9","Doug Baldwin (FA)","10","15","105","10.5","36","1","1","0","0","0","0","1","26.5","26.5","0.0%"
"10","Sterling Shepard (NYG)","7","10","133","19.0","77","1","1","0","0","0","0","1","26.3","26.3","3.0%"
"11","Jordy Nelson (FA)","6","9","52","8.7","23","1","2","0","0","0","0","1","23.2","23.2","0.0%"
"12","Chris Hogan (FA)","4","6","68","17.0","47","1","2","0","0","0","0","1","22.8","22.8","0.0%"
"13","Michael Thomas (NO)","7","8","87","12.4","26","1","1","0","0","0","0","1","21.7","21.7","93.0%"
"14","DeVante Parker (NE)","8","10","76","9.5","26","1","1","0","0","0","0","1","21.6","21.6","40.0%"
"15","Pierre Garcon (FA)","7","10","142","20.3","59","2","0","0","0","0","0","1","21.2","21.2","0.0%"
"16","Rishard Matthews (FA)","6","10","87","14.5","55","1","1","0","0","0","0","1","20.7","20.7","0.0%"
"17","Tyreek Hill (MIA)","5","8","77","15.4","30","1","1","3","13","0","0","1","20.0","20.0","100.0%"
"18","Taylor Gabriel (FA)","5","6","79","15.8","40","1","1","0","0","0","0","1","18.9","18.9","0.0%"
"19","Golden Tate (FA)","7","11","58","8.3","18","0","1","0","0","0","0","1","18.8","18.8","0.0%"
"20","Robbie Anderson (CAR)","3","6","95","31.7","69","2","1","0","0","0","0","1","18.5","18.5","11.0%"
"21","DeSean Jackson (FA)","4","7","84","21.0","32","2","1","0","0","0","0","1","18.4","18.4","5.0%"
"22","Geronimo Allison (FA)","6","8","122","20.3","72","1","0","0","0","0","0","1","18.2","18.2","0.0%"
"23","Brice Butler (FA)","2","2","90","45.0","53","2","1","0","0","0","0","1","17.0","17.0","0.0%"
"24","Robert Woods (TEN)","6","7","108","18.0","31","3","0","0","0","0","0","1","16.8","16.8","73.0%"
"25","Travis Benjamin (FA)","5","8","105","21.0","44","2","0","1","9","0","0","1","16.4","16.4","0.0%"
"26","Julio Jones (TB)","7","12","91","13.0","18","0","0","0","0","0","0","1","16.1","16.1","46.0%"
"27","Demaryius Thomas (FA)","6","9","98","16.3","29","3","0","0","0","0","0","1","15.8","15.8","0.0%"
"28","Bruce Ellington (FA)","4","7","59","14.8","29","1","1","1","-1","0","0","1","15.8","15.8","0.0%"
"29","Adam Thielen (MIN)","5","8","98","19.6","45","1","0","0","0","0","0","1","14.8","14.8","92.0%"
"30","Brandon Marshall (FA)","8","11","66","8.3","18","0","0","0","0","0","0","1","14.6","14.6","5.0%"
"31","DeAndre Hopkins (ARI)","7","8","76","10.9","21","1","0","0","0","0","0","1","14.6","14.6","83.0%"
"32","Emmanuel Sanders (FA)","7","15","75","10.7","29","2","0","0","0","0","0","1","14.5","14.5","1.0%"
"33","Kenny Britt (FA)","3","10","54","18.0","38","1","1","0","0","0","0","1","14.4","14.4","0.0%"
"34","Ted Ginn Jr. (FA)","2","3","44","22.0","40","1","1","1","15","0","0","1","13.9","13.9","0.0%"
"35","Mike Evans (TB)","7","12","67","9.6","17","0","0","0","0","0","0","1","13.7","13.7","100.0%"
"36","Adam Humphries (FA)","6","10","68","11.3","17","0","0","0","0","0","0","1","12.8","12.8","1.0%"
"37","Mohamed Sanu Sr. (MIA)","4","6","28","7.0","12","0","1","0","0","0","0","1","12.8","12.8","0.0%"
"38","Trent Taylor (CIN)","3","4","32","10.7","18","0","1","0","0","0","0","1","12.2","12.2","0.0%"
"39","Josh Doctson (FA)","1","2","52","52.0","52","1","1","0","0","0","0","1","12.2","12.2","0.0%"
"40","Keenan Allen (LAC)","5","9","61","12.2","17","0","0","0","0","0","0","1","11.1","11.1","100.0%"
"41","Paul Richardson Jr. (FA)","2","7","30","15.0","22","1","1","0","0","0","0","1","11.0","11.0","0.0%"
"42","Allen Hurns (FA)","3","3","20","6.7","9","0","1","0","0","0","0","1","11.0","11.0","0.0%"
"43","Jarvis Landry (NO)","6","11","48","8.0","15","0","0","0","0","0","0","1","10.8","10.8","35.0%"
"44","Jaron Brown (FA)","2","6","27","13.5","25","1","1","0","0","0","0","1","10.7","10.7","0.0%"
"45","Marqise Lee (FA)","4","7","65","16.3","35","1","0","0","0","0","0","1","10.5","10.5","0.0%"
"46","Albert Wilson (FA)","3","4","18","6.0","11","0","1","1","-4","0","0","1","10.4","10.4","0.0%"
"47","Devin Funchess (DET)","4","10","58","14.5","21","1","0","0","0","0","0","1","9.8","9.8","0.0%"
"48","Alshon Jeffery (FA)","4","8","56","14.0","19","0","0","0","0","0","0","1","9.6","9.6","0.0%"
"49","Bennie Fowler III (FA)","4","7","55","13.8","20","1","0","0","0","0","0","1","9.5","9.5","0.0%"
