"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Antonio Brown (FA)","11","11","182","16.5","50","2","0","0","0","0","0","1","29.2","29.2","1.0%"
"2","Stefon Diggs (BUF)","7","8","93","13.3","30","2","2","1","-6","0","0","1","27.7","27.7","100.0%"
"3","Tyreek Hill (MIA)","7","8","133","19.0","75","1","1","2","5","0","0","1","26.8","26.8","100.0%"
"4","Adam Thielen (MIN)","9","10","157","17.4","44","4","0","0","0","0","0","1","24.7","24.7","92.0%"
"5","Kenny Golladay (NYG)","4","7","69","17.3","45","1","2","0","0","0","0","1","22.9","22.9","34.0%"
"6","Golden Tate (FA)","10","12","107","10.7","19","0","0","2","7","0","0","1","21.4","21.4","0.0%"
"7","Jordy Nelson (FA)","7","8","79","11.3","32","1","1","0","0","0","0","1","20.9","20.9","0.0%"
"8","Nelson Agholor (NE)","6","8","86","14.3","58","1","1","0","0","0","0","1","20.6","20.6","1.0%"
"9","DeAndre Hopkins (ARI)","7","16","55","7.9","12","0","1","0","0","0","0","1","18.5","18.5","83.0%"
"10","Cooper Kupp (LAR)","4","6","76","19.0","28","2","1","0","0","0","0","1","17.6","17.6","100.0%"
"11","Randall Cobb (GB)","9","13","85","9.4","29","1","0","0","0","0","0","1","17.5","17.5","4.0%"
"12","Amari Cooper (CLE)","5","13","62","12.4","23","1","1","0","0","0","0","1","17.2","17.2","92.0%"
"13","Bennie Fowler III (FA)","3","4","21","7.0","10","0","2","0","0","0","0","1","17.1","17.1","0.0%"
"14","Corey Coleman (KC)","5","6","53","10.6","23","1","1","0","0","0","0","1","16.3","16.3","0.0%"
"15","Danny Amendola (FA)","6","7","100","16.7","27","3","0","0","0","0","0","1","16.0","16.0","0.0%"
"16","J.J. Nelson (FA)","5","6","43","8.6","14","0","1","0","0","0","0","1","15.3","15.3","0.0%"
"17","Keenan Allen (LAC)","5","10","35","7.0","9","0","1","0","0","0","0","1","14.5","14.5","100.0%"
"18","Michael Crabtree (FA)","6","7","83","13.8","25","1","0","0","0","0","0","1","14.3","14.3","0.0%"
"19","Pierre Garcon (FA)","6","10","81","13.5","22","2","0","0","0","0","0","1","14.1","14.1","0.0%"
"20","Jeremy Maclin (FA)","2","4","56","28.0","48","1","1","0","0","0","0","1","13.6","13.6","0.0%"
"21","Larry Fitzgerald (FA)","6","13","74","12.3","33","1","0","0","0","0","0","1","13.4","13.4","0.0%"
"22","Travis Benjamin (FA)","3","4","43","14.3","38","1","1","0","0","0","0","1","13.3","13.3","0.0%"
"23","Russell Shepard (FA)","2","2","53","26.5","40","1","1","0","0","0","0","1","13.3","13.3","0.0%"
"24","Jermaine Kearse (FA)","7","9","59","8.4","18","0","0","0","0","0","0","1","12.9","12.9","0.0%"
"25","Corey Davis (NYJ)","6","10","69","11.5","23","1","0","0","0","0","0","1","12.9","12.9","11.0%"
"26","Terrance Williams (FA)","6","7","68","11.3","23","1","0","0","0","0","0","1","12.8","12.8","0.0%"
"27","Terrelle Pryor Sr. (FA)","6","11","66","11.0","28","1","0","0","0","0","0","1","12.6","12.6","0.0%"
"28","A.J. Green (ARI)","5","10","74","14.8","27","1","0","0","0","0","0","1","12.4","12.4","7.0%"
"29","Rishard Matthews (FA)","5","9","71","14.2","24","1","0","0","0","0","0","1","12.1","12.1","0.0%"
"30","Sterling Shepard (NYG)","7","8","44","6.3","12","0","0","1","6","0","0","1","12.0","12.0","3.0%"
"31","Brandin Cooks (HOU)","3","7","88","29.3","54","1","0","0","0","0","0","1","11.8","11.8","95.0%"
"32","Marvin Jones Jr. (JAC)","2","2","37","18.5","31","1","1","0","0","0","0","1","11.7","11.7","8.0%"
"33","Demaryius Thomas (FA)","5","8","67","13.4","29","1","0","0","0","0","0","1","11.7","11.7","0.0%"
"34","Sammy Watkins (GB)","5","5","58","11.6","24","1","0","0","0","0","0","1","10.8","10.8","18.0%"
"35","Mohamed Sanu Sr. (MIA)","6","9","47","7.8","15","0","0","0","0","0","0","1","10.7","10.7","0.0%"
"36","Julio Jones (TB)","4","5","66","16.5","25","1","0","0","0","0","0","1","10.6","10.6","46.0%"
"37","Tyrell Williams (FA)","5","7","54","10.8","14","0","0","0","0","0","0","1","10.4","10.4","0.0%"
"38","Ryan Grant (FA)","4","6","61","15.3","34","1","0","0","0","0","0","1","10.1","10.1","0.0%"
"39","Doug Baldwin (FA)","4","4","63","15.8","34","1","0","1","-3","0","0","1","10.0","10.0","0.0%"
"40","Paul Richardson Jr. (FA)","4","7","59","14.8","28","1","0","0","0","0","0","1","9.9","9.9","0.0%"
"41","Ted Ginn Jr. (FA)","4","5","53","13.3","27","1","0","1","5","0","0","1","9.8","9.8","0.0%"
"42","Michael Thomas (NO)","5","8","45","9.0","14","0","0","0","0","0","0","1","9.5","9.5","93.0%"
"43","Roger Lewis (FA)","4","6","54","13.5","22","1","0","0","0","0","0","1","9.4","9.4","0.0%"
"44","Seth Roberts (FA)","1","1","19","19.0","19","0","1","0","0","0","0","1","8.9","8.9","0.0%"
"45","Alshon Jeffery (FA)","3","7","38","12.7","24","1","0","0","0","0","0","1","8.8","8.8","0.0%"
"46","Albert Wilson (FA)","5","5","37","7.4","13","0","0","0","0","0","0","1","8.7","8.7","0.0%"
"47","Robert Woods (TEN)","3","5","53","17.7","27","2","0","0","0","0","0","1","8.3","8.3","73.0%"
"48","John Brown (FA)","4","9","32","8.0","12","0","0","1","10","0","0","1","8.2","8.2","2.0%"
"49","Jordan Matthews (SF)","2","3","61","30.5","47","1","0","0","0","0","0","1","8.1","8.1","0.0%"
"50","Davante Adams (LV)","3","7","47","15.7","21","1","0","0","0","0","0","1","7.7","7.7","100.0%"
"51","Tommylee Lewis (FA)","2","3","52","26.0","52","1","0","0","0","0","0","1","7.2","7.2","0.0%"
"52","Allen Hurns (FA)","3","4","42","14.0","20","1","0","0","0","0","0","1","7.2","7.2","0.0%"
"53","Andre Holmes (FA)","1","1","1","1.0","1","0","1","0","0","0","0","1","7.1","7.1","0.0%"
"54","T.Y. Hilton (FA)","3","7","57","19.0","32","1","0","0","0","0","1","1","6.7","6.7","0.0%"
"55","Taylor Gabriel (FA)","3","4","36","12.0","18","0","0","0","0","0","0","1","6.6","6.6","0.0%"
"56","Kendall Wright (FA)","3","4","34","11.3","16","0","0","0","0","0","0","1","6.4","6.4","0.0%"
"57","Chris Conley (HOU)","2","4","43","21.5","25","1","0","0","0","0","0","1","6.3","6.3","0.0%"
"58","Dez Bryant (FA)","2","9","43","21.5","35","1","0","0","0","0","0","1","6.3","6.3","5.0%"
"59","Cole Beasley (FA)","3","5","32","10.7","13","0","0","0","0","0","0","1","6.2","6.2","1.0%"
"60","Robbie Anderson (CAR)","4","8","22","5.5","11","0","0","0","0","0","0","1","6.2","6.2","11.0%"
"61","Donte Moncrief (FA)","1","4","50","50.0","50","1","0","0","0","0","0","1","6.0","6.0","0.0%"
"62","Josh Bellamy (FA)","3","4","27","9.0","14","0","0","0","0","0","0","1","5.7","5.7","0.0%"
"63","Emmanuel Sanders (FA)","3","6","26","8.7","20","1","0","0","0","0","0","1","5.6","5.6","1.0%"
"64","Brandon LaFell (FA)","3","5","24","8.0","13","0","0","0","0","0","0","1","5.4","5.4","0.0%"
"65","TJ Jones (FA)","2","4","32","16.0","16","0","0","0","0","0","0","1","5.2","5.2","0.0%"
"66","Ricardo Louis (FA)","2","3","32","16.0","29","1","0","0","0","0","0","1","5.2","5.2","0.0%"
"67","Marquise Goodwin (SEA)","3","6","21","7.0","14","0","0","0","0","0","0","1","5.1","5.1","0.0%"
"68","Eric Decker (FA)","3","8","10","3.3","8","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"69","Brice Butler (FA)","1","3","30","30.0","30","1","0","0","0","0","0","1","4.0","4.0","0.0%"
"70","Torrey Smith (FA)","1","3","30","30.0","30","1","0","0","0","0","0","1","4.0","4.0","0.0%"
"71","Devin Funchess (DET)","2","2","20","10.0","16","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"72","Chris Hogan (FA)","1","5","8","8.0","8","0","0","3","17","0","0","1","3.5","3.5","0.0%"
"73","Kelvin Benjamin (FA)","1","5","25","25.0","25","1","0","0","0","0","0","1","3.5","3.5","0.0%"
"74","Martavis Bryant (FA)","2","6","14","7.0","14","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"75","Taywan Taylor (FA)","2","2","14","7.0","10","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"76","Brandon Coleman (FA)","2","3","13","6.5","9","0","0","0","0","0","0","1","3.3","3.3","0.0%"
"77","Zay Jones (JAC)","1","4","21","21.0","21","1","0","0","0","0","0","1","3.1","3.1","1.0%"
"78","Eli Rogers (FA)","2","4","11","5.5","9","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"79","Jarius Wright (FA)","1","2","21","21.0","21","1","0","0","0","0","0","1","3.1","3.1","0.0%"
"80","ArDarius Stewart (FA)","2","5","10","5.0","8","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"81","Allen Robinson II (LAR)","1","1","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","96.0%"
"82","Kevin White (FA)","2","4","6","3.0","6","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"83","Deonte Thompson (FA)","1","2","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"84","Jamison Crowder (BUF)","3","7","14","4.7","7","0","0","0","0","0","1","1","2.4","2.4","5.0%"
"85","Kenny Britt (FA)","1","3","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"86","Arrelious Benn (FA)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"87","Tyler Boyd (CIN)","1","4","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","55.0%"
"88","Brian Quick (FA)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"89","Brandon Marshall (FA)","1","4","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","5.0%"
"90","Mike Wallace (FA)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"91","Trent Taylor (CIN)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"92","Tyler Lockett (SEA)","1","3","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","86.0%"
"93","Laquon Treadwell (JAC)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"94","Aldrick Robinson (FA)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"95","Breshad Perriman (TB)","1","4","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"96","Kamar Aiken (FA)","1","2","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"97","De'Anthony Thomas (FA)","1","1","-2","-2.0","0","0","0","1","4","0","0","1","1.2","1.2","0.0%"
"98","Matt Hazel (FA)","1","1","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"99","Tavon Austin (FA)","1","1","7","7.0","7","0","0","2","11","0","1","1","0.8","0.8","0.0%"
"100","Michael Campanaro (FA)","0","0","0","0","0","0","0","1","2","0","0","1","0.2","0.2","0.0%"
"101","Brittan Golden (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Ryan Davis (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","Jaron Brown (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","James Wright (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Jeff Janis (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Cody Latimer (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Chris Matthews (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Bruce Ellington (FA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"109","Marqise Lee (FA)","0","4","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Eric Weems (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"111","Brandon Tate (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Darrius Heyward-Bey (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"113","Dwayne Harris (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"114","Andre Roberts (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"115","Josh Reynolds (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"116","Amara Darboh (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","Curtis Samuel (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.0%"
"118","Chad Hansen (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"119","JuJu Smith-Schuster (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","95.0%"
"120","Tanner McEvoy (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"121","Jamal Agnew (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
