"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","C.J. Uzomah (NYJ)","5","6","95","19.0","31","4","2","0","0","0","0","1","26.5","26.5","3.0%"
"2","Dawson Knox (BUF)","5","8","37","7.4","25","1","2","0","0","0","0","1","20.7","20.7","95.0%"
"3","Mo Alie-Cox (IND)","3","5","42","14.0","28","1","2","0","0","0","0","1","19.2","19.2","6.0%"
"4","Jared Cook (FA)","6","7","70","11.7","22","1","1","0","0","0","0","1","19.0","19.0","1.0%"
"5","Dalton Schultz (DAL)","6","8","58","9.7","18","0","1","0","0","0","0","1","17.8","17.8","99.0%"
"6","Maxx Williams (ARI)","5","5","66","13.2","25","1","1","0","0","0","0","1","17.6","17.6","0.0%"
"7","Mike Gesicki (MIA)","5","6","57","11.4","22","2","1","0","0","0","0","1","16.7","16.7","73.0%"
"8","Noah Fant (SEA)","6","10","46","7.7","14","0","1","0","0","0","0","1","16.6","16.6","28.0%"
"9","Dallas Goedert (PHI)","5","5","56","11.2","21","1","1","0","0","0","0","1","16.6","16.6","97.0%"
"10","Darren Waller (LV)","4","7","50","12.5","21","1","1","0","0","0","0","1","15.0","15.0","99.0%"
"11","Hunter Henry (NE)","4","5","32","8.0","11","0","1","0","0","0","0","1","13.2","13.2","70.0%"
"12","Zach Ertz (ARI)","6","8","60","10.0","19","0","0","0","0","0","0","1","12.0","12.0","94.0%"
"13","Mark Andrews (BAL)","5","8","67","13.4","24","1","0","0","0","0","0","1","11.7","11.7","100.0%"
"14","Jonnu Smith (NE)","3","5","14","4.7","12","0","1","0","0","0","0","1","10.4","10.4","2.0%"
"15","Juwan Johnson (NO)","2","3","20","10.0","15","0","1","0","0","0","0","1","10.0","10.0","0.0%"
"16","Donald Parham Jr. (LAC)","2","3","17","8.5","13","0","1","0","0","0","0","1","9.7","9.7","1.0%"
"17","Ross Dwelley (SF)","1","1","21","21.0","21","1","1","0","0","0","0","1","9.1","9.1","0.0%"
"18","Kyle Pitts (ATL)","4","9","50","12.5","15","0","0","0","0","0","0","1","9.0","9.0","100.0%"
"19","Blake Jarwin (FA)","1","3","18","18.0","18","0","1","0","0","0","0","1","8.8","8.8","4.0%"
"20","T.J. Hockenson (DET)","4","8","42","10.5","22","1","0","0","0","0","0","1","8.2","8.2","97.0%"
"21","George Kittle (SF)","4","10","40","10.0","18","0","0","0","0","0","0","1","8.0","8.0","100.0%"
