"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Rob Gronkowski (FA)","8","8","90","11.3","20","2","2","0","0","0","0","1","29.0","29.0","8.0%"
"2","Darren Waller (LV)","10","19","105","10.5","24","1","1","0","0","0","0","1","26.5","26.5","99.0%"
"3","T.J. Hockenson (DET)","8","11","97","12.1","23","2","1","0","0","0","0","1","25.7","25.7","97.0%"
"4","Travis Kelce (KC)","6","7","76","12.7","19","0","2","0","0","0","0","1","25.6","25.6","100.0%"
"5","Juwan Johnson (NO)","3","3","21","7.0","12","0","2","0","0","0","0","1","17.1","17.1","0.0%"
"6","Dallas Goedert (PHI)","4","5","42","10.5","13","0","1","0","0","0","0","1","14.2","14.2","97.0%"
"7","Noah Fant (SEA)","6","8","62","10.3","25","1","0","0","0","0","0","1","12.2","12.2","28.0%"
"8","Logan Thomas (WAS)","3","3","30","10.0","12","0","1","0","0","0","0","1","12.0","12.0","10.0%"
"9","George Kittle (SF)","4","5","78","19.5","35","3","0","0","0","0","0","1","11.8","11.8","100.0%"
"10","Tyler Higbee (LAR)","5","6","68","13.6","37","2","0","0","0","0","0","1","11.8","11.8","53.0%"
"11","James O'Shaughnessy (CHI)","6","8","48","8.0","22","1","0","0","0","0","0","1","10.8","10.8","0.0%"
"12","Pharaoh Brown (HOU)","4","5","67","16.8","29","2","0","0","0","0","0","1","10.7","10.7","0.0%"
"13","David Njoku (CLE)","3","5","76","25.3","43","5","0","0","0","0","0","1","10.6","10.6","62.0%"
"14","Jared Cook (FA)","5","8","56","11.2","23","1","0","0","0","0","0","1","10.6","10.6","1.0%"
"15","Dalton Schultz (DAL)","6","6","45","7.5","16","0","0","0","0","0","0","1","10.5","10.5","99.0%"
"16","Gerald Everett (LAC)","2","2","20","10.0","11","0","1","0","0","0","0","1","10.0","10.0","24.0%"
"17","Jonnu Smith (NE)","5","5","42","8.4","11","0","0","1","6","0","0","1","9.8","9.8","2.0%"
"18","Chris Manhertz (JAC)","1","1","22","22.0","22","1","1","0","0","0","0","1","9.2","9.2","0.0%"
"19","Cole Kmet (CHI)","5","7","42","8.4","10","0","0","0","0","0","0","1","9.2","9.2","77.0%"
"20","Albert Okwuegbunam (DEN)","3","3","16","5.3","6","0","1","0","0","0","1","1","8.6","8.6","78.0%"
"21","Tyler Conklin (NYJ)","4","4","41","10.3","27","1","0","0","0","0","0","1","8.1","8.1","2.0%"
"22","Dawson Knox (BUF)","4","4","41","10.3","13","0","0","0","0","0","0","1","8.1","8.1","95.0%"
"23","Kyle Pitts (ATL)","4","8","31","7.8","18","0","0","0","0","0","0","1","7.1","7.1","100.0%"
"24","Hayden Hurst (CIN)","4","4","28","7.0","9","0","0","0","0","0","0","1","6.8","6.8","12.0%"
"25","Will Dissly (SEA)","3","3","37","12.3","22","1","0","0","0","0","0","1","6.7","6.7","0.0%"
"26","Hunter Henry (NE)","3","3","31","10.3","16","0","0","0","0","0","0","1","6.1","6.1","70.0%"
"27","Austin Hooper (TEN)","3","3","27","9.0","14","0","0","0","0","0","0","1","5.7","5.7","30.0%"
"28","Tyler Kroft (SF)","3","5","26","8.7","10","0","0","0","0","0","0","1","5.6","5.6","0.0%"
"29","C.J. Uzomah (NYJ)","2","2","35","17.5","32","2","0","0","0","0","0","1","5.5","5.5","3.0%"
"30","Zach Ertz (ARI)","2","2","34","17.0","28","1","0","0","0","0","0","1","5.4","5.4","94.0%"
"31","Ryan Griffin (CHI)","3","6","22","7.3","8","0","0","0","0","0","0","1","5.2","5.2","0.0%"
"32","Jack Doyle (FA)","3","4","21","7.0","9","0","0","0","0","0","0","1","5.1","5.1","2.0%"
"33","Mark Andrews (BAL)","3","5","20","6.7","10","0","0","0","0","0","0","1","5.0","5.0","100.0%"
"34","Blake Jarwin (FA)","3","3","20","6.7","7","0","0","0","0","0","0","1","5.0","5.0","4.0%"
"35","Anthony Firkser (ATL)","3","4","19","6.3","11","0","0","0","0","0","0","1","4.9","4.9","0.0%"
"36","Adam Trautman (NO)","3","6","18","6.0","8","0","0","0","0","0","0","1","4.8","4.8","1.0%"
"37","Pat Freiermuth (PIT)","1","1","24","24.0","24","1","0","0","0","0","0","1","3.4","3.4","86.0%"
"38","Marcedes Lewis (GB)","1","1","19","19.0","19","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"39","Eric Ebron (FA)","1","2","19","19.0","19","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"40","Robert Tonyan (GB)","2","4","8","4.0","5","0","0","0","0","0","0","1","2.8","2.8","27.0%"
"41","Kyle Rudolph (TB)","2","5","8","4.0","6","0","0","0","0","0","0","1","2.8","2.8","2.0%"
"42","Ian Thomas (CAR)","1","2","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"43","Harrison Bryant (CLE)","1","2","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"44","Dan Arnold (JAC)","2","3","6","3.0","5","0","0","0","0","0","0","1","2.6","2.6","1.0%"
"45","Jimmy Graham (FA)","1","2","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"46","Durham Smythe (MIA)","1","2","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"47","Eric Saubert (DEN)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"48","Blake Bell (KC)","1","1","3","3.0","3","0","0","1","2","0","0","1","1.5","1.5","0.0%"
"49","Darren Fells (FA)","1","1","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"50","Stephen Anderson (ARI)","1","2","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"51","Zach Gentry (PIT)","1","1","-2","-2.0","0","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"52","Nick Bowers (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"53","Sage Surratt (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"54","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"55","Chris Herndon IV (FA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"56","Giovanni Ricci (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"57","Thaddeus Moss (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
